__source_id,__source_name,skill_name,skill_category,company_name,company_size,industry,city,country,country_iso,latitude,longitude,population,role_name,job_level,employment_type,skill_level_required,posted_date,min_salary,max_salary,currency,required_exp_years,education_level,job_description,remote_option
432,DATA.csv,"LLMs, A/B Testing, Evaluation",__NA__,__NA__,Large,Healthcare,Brisbane,Australia,__NA__,__NA__,__NA__,__NA__,Prompt Engineer,__NA__,__NA__,__NA__,2024,158700,158700,AUD,8,Bachelors,__NA__,Onsite
433,DATA.csv,"Vector Databases, Transformers, PyTorch",__NA__,__NA__,Medium,Healthcare,Amsterdam,Netherlands,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2022,107500,107500,EUR,4,Bachelors,__NA__,Remote
434,DATA.csv,"NumPy, Python, SQL",__NA__,__NA__,Large,E-commerce,Singapore,Singapore,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2022,183000,183000,SGD,11,Diploma,__NA__,Hybrid
435,DATA.csv,"TensorFlow, Docker, Python",__NA__,__NA__,Startup,Healthcare,Toronto,Canada,__NA__,__NA__,__NA__,__NA__,Machine Learning Engineer,__NA__,__NA__,__NA__,2023,166100,166100,CAD,6,Masters,__NA__,Remote
436,DATA.csv,"Pandas, SQL, Statistics",__NA__,__NA__,Startup,Consulting,Ottawa,Canada,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2022,109000,109000,CAD,8,Diploma,__NA__,Remote
437,DATA.csv,"Statistics, Python, SQL",__NA__,__NA__,Large,Finance,Paris,France,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2021,136000,136000,EUR,15,Bachelors,__NA__,Hybrid
438,DATA.csv,"Deep Learning, Reinforcement Learning, Transformers",__NA__,__NA__,Large,Healthcare,Paris,France,__NA__,__NA__,__NA__,__NA__,LLM Researcher,__NA__,__NA__,__NA__,2020,87100,87100,EUR,4,Bachelors,__NA__,Hybrid
439,DATA.csv,"Distributed Training, Deep Learning, Reinforcement Learning",__NA__,__NA__,Large,Education,Bengaluru,India,__NA__,__NA__,__NA__,__NA__,LLM Researcher,__NA__,__NA__,__NA__,2024,1654900,1654900,INR,1,Diploma,__NA__,Onsite
440,DATA.csv,"RAG, LangChain, PyTorch",__NA__,__NA__,Medium,E-commerce,Bengaluru,India,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2022,1822500,1822500,INR,4,Masters,__NA__,Onsite
441,DATA.csv,"Python, MLflow, Kubernetes",__NA__,__NA__,Medium,E-commerce,Ottawa,Canada,__NA__,__NA__,__NA__,__NA__,Machine Learning Engineer,__NA__,__NA__,__NA__,2023,91300,91300,CAD,3,Diploma,__NA__,Onsite
442,DATA.csv,"TensorFlow, PyTorch, Kubernetes",__NA__,__NA__,Medium,Education,Paris,France,__NA__,__NA__,__NA__,__NA__,Machine Learning Engineer,__NA__,__NA__,__NA__,2020,124300,124300,EUR,10,Diploma,__NA__,Hybrid
443,DATA.csv,"PyTorch, Transformers, Deep Learning",__NA__,__NA__,Startup,Healthcare,Toronto,Canada,__NA__,__NA__,__NA__,__NA__,LLM Researcher,__NA__,__NA__,__NA__,2023,178100,178100,CAD,11,Masters,__NA__,Hybrid
444,DATA.csv,"NumPy, Statistics, Scikit-learn",__NA__,__NA__,Large,Finance,Berlin,Germany,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2020,110000,110000,EUR,7,Masters,__NA__,Onsite
445,DATA.csv,"Reinforcement Learning, Transformers, PyTorch",__NA__,__NA__,Startup,Technology,Lyon,France,__NA__,__NA__,__NA__,__NA__,LLM Researcher,__NA__,__NA__,__NA__,2021,146900,146900,EUR,5,Masters,__NA__,Onsite
446,DATA.csv,"LLMs, Evaluation, A/B Testing",__NA__,__NA__,Large,Technology,Lyon,France,__NA__,__NA__,__NA__,__NA__,Prompt Engineer,__NA__,__NA__,__NA__,2021,112700,112700,EUR,7,PhD,__NA__,Remote
447,DATA.csv,"SQL, Statistics, Python",__NA__,__NA__,Medium,E-commerce,San Francisco,United States,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2022,170000,170000,USD,6,Bachelors,__NA__,Onsite
448,DATA.csv,"SQL, NumPy, Python",__NA__,__NA__,Startup,Healthcare,Singapore,Singapore,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2023,131000,131000,SGD,13,Bachelors,__NA__,Remote
449,DATA.csv,"Distributed Training, Deep Learning, Reinforcement Learning",__NA__,__NA__,Large,E-commerce,London,United Kingdom,__NA__,__NA__,__NA__,__NA__,LLM Researcher,__NA__,__NA__,__NA__,2023,127400,127400,GBP,11,PhD,__NA__,Hybrid
450,DATA.csv,"Python, Transformers, LangChain",__NA__,__NA__,Large,Consulting,Cambridge,United Kingdom,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2023,135000,135000,GBP,9,Diploma,__NA__,Onsite
451,DATA.csv,"LangChain, PyTorch, RAG",__NA__,__NA__,Startup,Healthcare,Eindhoven,Netherlands,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2024,122500,122500,EUR,9,PhD,__NA__,Hybrid
452,DATA.csv,"Kubernetes, Python, TensorFlow",__NA__,__NA__,Large,Consulting,London,United Kingdom,__NA__,__NA__,__NA__,__NA__,Machine Learning Engineer,__NA__,__NA__,__NA__,2021,88000,88000,GBP,5,Bachelors,__NA__,Onsite
453,DATA.csv,"Python, A/B Testing, Prompt Engineering",__NA__,__NA__,Large,Education,Singapore,Singapore,__NA__,__NA__,__NA__,__NA__,Prompt Engineer,__NA__,__NA__,__NA__,2020,161000,161000,SGD,3,Bachelors,__NA__,Hybrid
454,DATA.csv,"Distributed Training, Transformers, Deep Learning",__NA__,__NA__,Medium,Consulting,Brisbane,Australia,__NA__,__NA__,__NA__,__NA__,LLM Researcher,__NA__,__NA__,__NA__,2022,330200,330200,AUD,15,PhD,__NA__,Remote
455,DATA.csv,"Deep Learning, PyTorch, Reinforcement Learning",__NA__,__NA__,Startup,Healthcare,Hyderabad,India,__NA__,__NA__,__NA__,__NA__,LLM Researcher,__NA__,__NA__,__NA__,2021,2425800,2425800,INR,13,Masters,__NA__,Onsite
456,DATA.csv,"Python, SQL, Scikit-learn",__NA__,__NA__,Large,Consulting,Manchester,United Kingdom,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2023,143000,143000,GBP,11,Bachelors,__NA__,Remote
457,DATA.csv,"Statistics, Pandas, Python",__NA__,__NA__,Large,Technology,Singapore,Singapore,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2020,161000,161000,SGD,8,Diploma,__NA__,Onsite
458,DATA.csv,"SQL, Scikit-learn, NumPy",__NA__,__NA__,Large,Education,Paris,France,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2024,129000,129000,EUR,7,Masters,__NA__,Remote
459,DATA.csv,"Distributed Training, Transformers, Reinforcement Learning",__NA__,__NA__,Startup,Healthcare,Toronto,Canada,__NA__,__NA__,__NA__,__NA__,LLM Researcher,__NA__,__NA__,__NA__,2021,249600,249600,CAD,13,PhD,__NA__,Remote
460,DATA.csv,"Pandas, Scikit-learn, SQL",__NA__,__NA__,Medium,Healthcare,Sydney,Australia,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2020,220000,220000,AUD,15,Diploma,__NA__,Remote
461,DATA.csv,"PyTorch, Reinforcement Learning, Distributed Training",__NA__,__NA__,Medium,Healthcare,Ottawa,Canada,__NA__,__NA__,__NA__,__NA__,LLM Researcher,__NA__,__NA__,__NA__,2020,146900,146900,CAD,6,PhD,__NA__,Onsite
462,DATA.csv,"Python, Evaluation, LLMs",__NA__,__NA__,Medium,Finance,Bengaluru,India,__NA__,__NA__,__NA__,__NA__,Prompt Engineer,__NA__,__NA__,__NA__,2023,2477100,2477100,INR,14,Masters,__NA__,Hybrid
463,DATA.csv,"Kubernetes, PyTorch, Docker",__NA__,__NA__,Medium,Finance,Ottawa,Canada,__NA__,__NA__,__NA__,__NA__,Machine Learning Engineer,__NA__,__NA__,__NA__,2020,105600,105600,CAD,3,PhD,__NA__,Remote
464,DATA.csv,"TensorFlow, Python, PyTorch",__NA__,__NA__,Large,Healthcare,Munich,Germany,__NA__,__NA__,__NA__,__NA__,Machine Learning Engineer,__NA__,__NA__,__NA__,2025,80300,80300,EUR,5,Diploma,__NA__,Onsite
465,DATA.csv,"Statistics, Pandas, Scikit-learn",__NA__,__NA__,Large,Technology,Dubai,UAE,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2023,354000,354000,AED,1,PhD,__NA__,Onsite
466,DATA.csv,"PyTorch, LangChain, RAG",__NA__,__NA__,Large,Consulting,Austin,United States,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2023,262500,262500,USD,6,PhD,__NA__,Hybrid
467,DATA.csv,"SQL, Python, Pandas",__NA__,__NA__,Medium,Technology,Dubai,UAE,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2022,291000,291000,AED,2,Masters,__NA__,Remote
468,DATA.csv,"Python, Docker, TensorFlow",__NA__,__NA__,Medium,Healthcare,Paris,France,__NA__,__NA__,__NA__,__NA__,Machine Learning Engineer,__NA__,__NA__,__NA__,2024,111100,111100,EUR,6,Diploma,__NA__,Onsite
469,DATA.csv,"LangChain, Vector Databases, PyTorch",__NA__,__NA__,Medium,Consulting,New York,United States,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2021,295000,295000,USD,14,PhD,__NA__,Onsite
470,DATA.csv,"Pandas, SQL, Scikit-learn",__NA__,__NA__,Medium,Technology,Edinburgh,United Kingdom,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2022,91000,91000,GBP,7,Bachelors,__NA__,Remote
471,DATA.csv,"Transformers, Vector Databases, PyTorch",__NA__,__NA__,Large,Technology,Abu Dhabi,UAE,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2023,355000,355000,AED,1,Bachelors,__NA__,Remote
472,DATA.csv,"Vector Databases, Transformers, LangChain",__NA__,__NA__,Medium,E-commerce,Montreal,Canada,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2024,231250,231250,CAD,9,Bachelors,__NA__,Hybrid
473,DATA.csv,"Transformers, PyTorch, LangChain",__NA__,__NA__,Startup,Consulting,San Francisco,United States,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2020,208750,208750,USD,0,PhD,__NA__,Hybrid
474,DATA.csv,"Statistics, Pandas, NumPy",__NA__,__NA__,Startup,E-commerce,Singapore,Singapore,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2022,144000,144000,SGD,11,Diploma,__NA__,Remote
475,DATA.csv,"A/B Testing, Prompt Engineering, Evaluation",__NA__,__NA__,Medium,E-commerce,Sharjah,UAE,__NA__,__NA__,__NA__,__NA__,Prompt Engineer,__NA__,__NA__,__NA__,2023,526700,526700,AED,11,Bachelors,__NA__,Remote
476,DATA.csv,"MLflow, Python, Kubernetes",__NA__,__NA__,Large,Healthcare,Paris,France,__NA__,__NA__,__NA__,__NA__,Machine Learning Engineer,__NA__,__NA__,__NA__,2022,140800,140800,EUR,14,Diploma,__NA__,Onsite
477,DATA.csv,"Python, LangChain, PyTorch",__NA__,__NA__,Large,Education,Lyon,France,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2022,97500,97500,EUR,8,Diploma,__NA__,Onsite
478,DATA.csv,"SQL, Statistics, NumPy",__NA__,__NA__,Medium,E-commerce,Lyon,France,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2024,131000,131000,EUR,14,Bachelors,__NA__,Onsite
479,DATA.csv,"Python, LangChain, Vector Databases",__NA__,__NA__,Medium,Finance,Melbourne,Australia,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2020,157500,157500,AUD,6,Masters,__NA__,Onsite
480,DATA.csv,"Scikit-learn, Pandas, NumPy",__NA__,__NA__,Large,Education,Melbourne,Australia,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2025,158000,158000,AUD,12,Bachelors,__NA__,Onsite
481,DATA.csv,"Kubernetes, TensorFlow, Docker",__NA__,__NA__,Startup,E-commerce,Hamburg,Germany,__NA__,__NA__,__NA__,__NA__,Machine Learning Engineer,__NA__,__NA__,__NA__,2023,135300,135300,EUR,6,Masters,__NA__,Hybrid
482,DATA.csv,"LangChain, Vector Databases, PyTorch",__NA__,__NA__,Startup,Consulting,Austin,United States,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2022,283750,283750,USD,9,Masters,__NA__,Remote
483,DATA.csv,"PyTorch, Distributed Training, Deep Learning",__NA__,__NA__,Startup,Finance,London,United Kingdom,__NA__,__NA__,__NA__,__NA__,LLM Researcher,__NA__,__NA__,__NA__,2023,100100,100100,GBP,9,PhD,__NA__,Onsite
484,DATA.csv,"LLMs, A/B Testing, Prompt Engineering",__NA__,__NA__,Startup,E-commerce,Gurugram,India,__NA__,__NA__,__NA__,__NA__,Prompt Engineer,__NA__,__NA__,__NA__,2023,2331050,2331050,INR,7,Masters,__NA__,Remote
485,DATA.csv,"Vector Databases, RAG, Transformers",__NA__,__NA__,Large,Consulting,San Francisco,United States,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2023,277500,277500,USD,5,PhD,__NA__,Hybrid
486,DATA.csv,"LLMs, Python, A/B Testing",__NA__,__NA__,Medium,Finance,Hamburg,Germany,__NA__,__NA__,__NA__,__NA__,Prompt Engineer,__NA__,__NA__,__NA__,2022,218500,218500,EUR,15,Diploma,__NA__,Onsite
487,DATA.csv,"Transformers, Vector Databases, Python",__NA__,__NA__,Large,Technology,Berlin,Germany,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2024,122500,122500,EUR,3,Bachelors,__NA__,Onsite
488,DATA.csv,"Docker, MLflow, Python",__NA__,__NA__,Medium,Technology,Sharjah,UAE,__NA__,__NA__,__NA__,__NA__,Machine Learning Engineer,__NA__,__NA__,__NA__,2021,330000,330000,AED,0,PhD,__NA__,Remote
489,DATA.csv,"NumPy, Pandas, SQL",__NA__,__NA__,Large,Technology,Berlin,Germany,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2025,147000,147000,EUR,12,Diploma,__NA__,Remote
490,DATA.csv,"PyTorch, Deep Learning, Transformers",__NA__,__NA__,Medium,Finance,New York,United States,__NA__,__NA__,__NA__,__NA__,LLM Researcher,__NA__,__NA__,__NA__,2022,167700,167700,USD,6,Bachelors,__NA__,Hybrid
491,DATA.csv,"Distributed Training, Deep Learning, PyTorch",__NA__,__NA__,Startup,E-commerce,Singapore,Singapore,__NA__,__NA__,__NA__,__NA__,LLM Researcher,__NA__,__NA__,__NA__,2022,143000,143000,SGD,2,Diploma,__NA__,Onsite
492,DATA.csv,"Prompt Engineering, A/B Testing, LLMs",__NA__,__NA__,Startup,Technology,Frankfurt,Germany,__NA__,__NA__,__NA__,__NA__,Prompt Engineer,__NA__,__NA__,__NA__,2024,77050,77050,EUR,1,Bachelors,__NA__,Onsite
493,DATA.csv,"Python, LLMs, A/B Testing",__NA__,__NA__,Startup,Technology,Singapore,Singapore,__NA__,__NA__,__NA__,__NA__,Prompt Engineer,__NA__,__NA__,__NA__,2022,241500,241500,SGD,14,PhD,__NA__,Onsite
494,DATA.csv,"Python, A/B Testing, LLMs",__NA__,__NA__,Large,Education,Sharjah,UAE,__NA__,__NA__,__NA__,__NA__,Prompt Engineer,__NA__,__NA__,__NA__,2025,362250,362250,AED,0,Bachelors,__NA__,Hybrid
495,DATA.csv,"Distributed Training, Deep Learning, PyTorch",__NA__,__NA__,Startup,Technology,Singapore,Singapore,__NA__,__NA__,__NA__,__NA__,LLM Researcher,__NA__,__NA__,__NA__,2021,258700,258700,SGD,15,PhD,__NA__,Remote
496,DATA.csv,"SQL, Scikit-learn, NumPy",__NA__,__NA__,Startup,Consulting,Gurugram,India,__NA__,__NA__,__NA__,__NA__,Data Scientist,__NA__,__NA__,__NA__,2022,2051000,2051000,INR,9,PhD,__NA__,Remote
497,DATA.csv,"PyTorch, Docker, Kubernetes",__NA__,__NA__,Startup,Finance,Bengaluru,India,__NA__,__NA__,__NA__,__NA__,Machine Learning Engineer,__NA__,__NA__,__NA__,2024,2048200,2048200,INR,9,Bachelors,__NA__,Onsite
498,DATA.csv,"PyTorch, TensorFlow, Kubernetes",__NA__,__NA__,Medium,Finance,Singapore,Singapore,__NA__,__NA__,__NA__,__NA__,Machine Learning Engineer,__NA__,__NA__,__NA__,2025,119900,119900,SGD,1,PhD,__NA__,Onsite
499,DATA.csv,"Python, A/B Testing, Evaluation",__NA__,__NA__,Startup,Education,Vancouver,Canada,__NA__,__NA__,__NA__,__NA__,Prompt Engineer,__NA__,__NA__,__NA__,2022,112700,112700,CAD,3,Masters,__NA__,Remote
500,DATA.csv,"Transformers, LangChain, Python",__NA__,__NA__,Medium,Education,Eindhoven,Netherlands,__NA__,__NA__,__NA__,__NA__,Generative AI Engineer,__NA__,__NA__,__NA__,2023,90000,90000,EUR,3,Diploma,__NA__,Remote
